gender,height,weight,age,family,rich,curse,can_fly,popular,profession_group,hair_color,clothing_color,eyes_color,skill_color,weapon,equipment,str,int,dex,lux,isWind_Archer
0,195,72,41,0,0,0,0,0,2,2,1,1,3,1,1,4135,2021,176,1994,0
1,173,128,17,1,1,1,1,1,4,2,1,2,4,5,1,9028,1321,1406,7319,0
0,160,92,40,1,0,1,1,0,1,5,5,7,4,2,4,2738,3949,1832,5075,0
0,208,119,54,0,0,0,0,0,1,7,3,1,4,5,2,9897,1590,8755,9246,0
1,159,105,32,1,0,0,0,0,2,6,5,5,4,6,2,3490,1932,2356,1857,0
1,183,127,28,1,1,1,0,1,2,4,7,7,6,2,4,7176,3078,2817,8591,0
1,196,74,29,0,0,1,0,1,2,7,1,6,2,5,5,4357,8184,6887,6593,0
1,206,97,56,0,1,0,1,1,4,6,1,2,6,2,4,9473,9246,6662,9541,0
0,185,82,58,0,0,1,1,1,5,7,5,5,1,1,2,5853,3461,5661,3795,0
1,180,51,57,1,1,1,1,1,5,7,3,7,7,1,5,3825,7338,5941,4867,0
1,189,51,39,0,1,1,1,1,4,7,7,4,1,1,3,8332,5641,448,6680,0
1,166,55,19,0,0,1,0,0,4,1,3,4,1,2,3,2949,9338,2024,5671,0
0,180,103,16,1,0,0,0,1,5,4,7,2,2,3,4,6244,369,3025,1394,0
0,174,123,18,0,1,0,1,0,1,2,5,6,7,1,5,594,9179,1976,2825,0
0,177,92,34,0,0,1,0,1,3,5,6,3,1,1,3,7695,1124,7011,1266,0
1,187,49,48,1,1,0,0,0,3,6,6,7,3,1,1,6816,4151,3026,6365,0
0,204,83,19,0,1,1,1,1,1,3,1,4,7,3,2,3287,2318,1883,6559,0
0,206,92,19,1,0,0,0,1,1,6,4,4,5,1,4,159,1838,2668,2392,0
1,209,123,15,0,0,0,0,1,5,7,3,2,6,2,5,1971,5527,719,4106,0
1,175,52,44,1,0,0,0,1,1,7,5,5,3,2,5,7490,3974,9351,2104,0
0,147,84,39,1,0,1,0,1,3,3,3,7,7,6,1,1360,3788,3169,6825,0
0,183,60,26,0,0,0,0,0,3,7,2,3,7,1,2,7840,3911,276,671,0
1,204,63,29,0,1,1,0,0,2,6,1,3,2,6,5,9867,9951,2292,1880,0
1,183,48,44,1,1,0,1,1,1,3,4,4,1,5,3,1192,62,954,5932,0
1,201,88,44,1,1,0,1,0,3,2,4,5,3,1,3,5400,5471,8801,935,0
0,152,54,56,0,0,1,0,1,2,6,3,2,6,2,5,8877,3605,2800,2844,0
1,181,117,13,1,0,0,1,1,2,5,2,6,2,4,4,3651,2231,3590,1255,1
1,168,69,31,0,1,1,0,0,4,5,6,4,2,5,2,606,7534,7147,1038,0
1,198,83,12,1,0,0,1,1,5,6,1,2,3,4,2,5681,5185,4681,8573,1
0,160,40,41,1,0,1,1,0,1,4,7,7,2,4,5,7316,6990,463,102,0
0,189,122,21,0,0,0,0,1,2,5,1,1,1,4,3,9866,2452,9421,7643,0
1,185,85,52,0,0,1,0,0,3,7,6,2,6,5,2,5338,9710,9105,1229,0
0,147,121,55,0,0,1,1,1,4,6,1,3,3,1,4,1877,1338,2969,8395,0
0,151,69,51,1,0,1,1,0,4,2,6,2,1,2,2,7029,5203,3180,3425,0
0,181,88,17,0,1,0,1,0,1,5,3,7,3,5,2,5970,4485,1902,8789,0
0,205,91,41,1,1,1,0,0,4,3,4,7,5,3,3,5568,9281,5464,1877,0
0,191,100,23,1,1,1,1,0,2,5,1,2,7,6,2,5226,8151,2432,2089,0
1,197,75,49,0,0,0,1,0,5,1,5,6,7,4,4,9107,9625,8180,2701,1
1,168,57,23,1,1,0,1,0,3,1,6,1,5,1,4,3313,8639,3141,1973,0
0,166,84,14,0,1,0,0,1,3,4,7,6,1,2,2,4037,5148,1935,9712,0
0,197,96,50,1,0,1,1,1,5,6,7,3,3,6,3,7490,7720,1576,5331,0
1,192,81,26,1,0,0,0,0,2,6,1,4,3,5,1,9988,8976,609,3907,0
1,179,97,47,0,1,1,1,0,2,6,4,4,5,5,5,598,6777,5026,7755,0
0,183,68,38,1,0,0,1,1,5,4,7,6,3,3,1,8040,7177,5072,397,0
1,161,122,21,1,0,0,1,0,3,6,3,6,3,5,4,1092,241,4943,9914,0
1,156,93,20,1,0,1,0,0,4,6,3,5,5,6,3,6043,9634,5816,6103,0
1,204,90,52,0,1,1,0,1,4,3,2,7,5,1,2,5500,2799,1597,8848,0
1,163,91,14,1,1,1,1,0,4,4,6,1,4,5,3,4711,8949,1847,9135,0
0,165,77,57,1,1,0,0,0,2,4,1,2,7,6,4,379,3262,6272,6911,0
1,204,67,27,1,0,0,0,1,4,6,6,3,3,1,5,6961,7344,9161,5060,0
1,197,104,31,1,0,1,0,0,3,3,5,3,4,1,3,7601,1919,1058,462,0
0,149,113,15,1,0,1,0,1,2,6,2,4,4,2,2,3287,9907,3050,5325,0
1,155,112,52,1,1,1,1,1,3,2,4,2,1,4,1,7030,5514,1244,9469,1
1,182,77,11,1,1,0,0,0,4,7,1,1,3,4,1,5493,7437,1374,4066,1
1,171,73,30,1,0,1,0,0,3,1,3,7,7,1,5,7464,4697,4441,3347,0
1,145,45,26,0,0,1,1,1,3,1,2,4,3,2,2,8317,3309,7846,8721,0
1,184,50,41,1,1,0,0,0,3,4,7,2,1,1,5,5661,2086,6596,6066,0
1,187,129,34,1,0,0,0,0,3,5,3,6,7,1,1,8817,5390,6564,6891,0
0,187,107,54,1,1,1,0,1,2,3,1,2,5,1,3,771,5256,6909,8295,0
0,164,128,21,0,0,0,0,0,2,4,2,4,1,2,2,351,4581,7765,6924,0
0,171,48,10,0,1,1,1,0,4,6,3,5,7,4,5,5813,1462,2891,7101,0
1,188,91,55,1,1,1,0,1,4,3,2,7,3,2,1,2270,4578,1936,5713,0
1,199,64,16,0,0,0,0,0,5,4,4,3,5,3,2,2674,8618,5462,9562,0
0,172,56,49,1,0,0,0,1,3,7,4,6,4,4,5,7969,3326,7266,7671,0
1,162,43,40,0,1,1,0,1,2,2,2,3,2,6,5,3328,9446,5198,7034,0
1,160,73,27,0,1,1,1,1,4,4,5,1,7,2,5,7044,4250,2550,9215,0
0,196,122,47,1,0,0,0,1,2,5,4,5,1,3,2,1709,5013,2961,5472,0
1,157,68,38,0,0,1,0,1,3,4,4,2,3,4,4,7432,4091,7414,2206,1
0,145,60,32,0,1,0,1,1,5,5,3,3,2,6,4,2921,3040,1750,1900,0
0,146,94,43,1,0,0,1,0,1,6,6,1,4,4,3,8068,1308,6189,6191,0
1,159,67,53,1,1,0,0,1,5,1,2,7,7,2,5,5767,3786,3325,2353,0
0,151,98,41,0,0,1,0,1,3,7,5,4,1,5,1,7883,1955,2918,3571,0
0,164,72,26,1,0,0,1,1,5,4,2,5,5,3,1,4049,1906,9039,19,0
0,147,96,48,0,1,1,0,0,3,1,4,4,3,4,2,2583,736,2927,3709,0
0,178,75,24,0,0,1,1,1,5,2,6,1,4,2,2,8034,707,7343,6741,0
0,156,40,48,1,0,0,0,1,1,4,4,4,1,4,4,5792,1483,7767,1357,0
0,208,101,40,0,0,0,0,1,5,1,5,1,4,1,3,2537,1262,3775,1316,0
0,166,64,52,0,1,0,1,1,4,4,6,4,6,5,4,1028,4989,1813,9299,0
0,140,45,29,0,0,0,1,0,2,5,1,4,1,4,3,5622,3577,7645,5450,0
1,152,87,26,1,0,0,1,0,5,1,4,1,1,4,3,9322,5679,7858,535,1
1,165,99,57,0,0,0,1,1,5,3,6,4,5,6,1,1146,4113,5638,5999,0
0,149,112,28,0,0,0,0,1,2,2,7,1,7,6,1,4561,5777,933,4269,0
1,146,91,35,0,0,1,0,1,5,3,5,3,5,2,4,9113,8022,6325,1063,0
1,205,98,20,0,0,0,1,1,5,5,2,3,5,6,1,4951,3383,4440,7195,0
1,197,68,24,1,0,0,1,0,4,6,3,3,4,5,3,5020,3521,6309,1945,0
1,156,94,10,1,1,0,0,1,1,7,1,5,7,6,2,7589,3878,9384,9600,0
1,202,86,53,0,1,0,0,0,5,5,7,5,1,3,3,3060,6174,6713,7052,0
0,162,68,12,0,0,1,1,1,5,7,7,4,3,5,4,765,8296,5389,8444,0
0,170,110,47,1,1,0,0,1,2,5,6,5,4,2,2,1362,7889,8068,4161,0
1,161,103,31,1,0,0,1,0,3,3,1,5,5,1,5,8471,5188,6909,4148,0
1,160,122,33,0,1,0,0,0,3,7,6,7,5,3,3,5341,1697,480,5038,0
1,142,67,45,1,0,0,0,1,2,6,1,6,1,1,3,9846,9208,8542,6278,0
0,204,114,42,0,1,0,1,0,4,4,3,6,1,5,3,5362,1433,3398,4104,0
0,163,74,23,0,1,0,1,1,4,6,5,7,5,2,5,3240,8937,1762,9893,0
1,153,125,25,1,1,1,0,0,2,1,4,3,7,2,2,2859,3059,7407,8115,0
0,146,85,39,1,0,0,0,1,3,6,4,7,6,5,3,4418,2869,1762,9316,0
0,197,69,44,0,1,0,0,1,3,5,2,5,1,5,2,4473,6752,3520,1300,0
0,156,86,34,1,1,0,0,0,4,4,5,5,7,4,2,1965,9518,7635,3648,0
1,171,100,28,0,1,1,0,0,3,7,6,6,3,3,4,5757,2388,8569,1016,0
0,178,90,45,0,0,0,0,1,2,6,7,3,1,6,5,5690,8396,5926,4582,0
0,177,51,51,0,1,0,1,1,1,1,1,5,1,3,3,2144,3218,4230,5933,0
0,157,92,16,0,0,0,0,1,2,5,1,6,1,6,4,5314,5338,2278,1576,0
0,143,41,52,1,0,1,0,0,2,5,4,4,6,6,4,8423,6390,4105,9723,0
1,145,59,21,1,1,0,0,0,4,1,1,3,1,1,5,9286,4702,2445,8982,0
1,193,125,59,0,0,1,1,0,5,4,5,4,4,3,3,699,6507,108,889,0
0,155,45,48,0,1,1,0,0,1,2,6,4,2,2,4,897,9513,8647,3529,0
1,194,82,58,1,0,1,0,0,3,7,2,5,3,1,1,4019,1573,3840,2076,0
0,170,97,41,1,0,1,0,1,2,6,1,3,7,2,3,8608,5844,2422,6257,0
1,209,79,44,1,0,0,0,0,3,4,2,7,5,1,5,9344,3234,2800,1466,0
1,188,103,43,0,1,1,1,0,4,5,4,7,3,6,5,6951,3789,4471,333,0
1,181,42,59,0,0,1,0,1,2,5,6,7,1,3,5,7203,806,871,3744,0
0,177,109,54,0,1,0,0,0,4,1,4,2,7,6,3,8647,7124,9709,2245,0
1,197,110,10,0,1,1,0,0,4,4,2,1,7,1,2,7642,1514,4000,8189,0
0,153,112,49,1,1,1,0,0,5,2,7,3,7,6,1,526,5201,924,8715,0
0,142,73,53,1,1,0,1,0,5,3,1,5,5,2,1,3617,8223,90,5370,0
0,190,125,49,1,1,0,1,0,5,1,5,2,1,5,4,8044,7167,5276,898,0
0,158,80,34,1,0,0,0,1,4,6,1,7,5,5,2,8364,8677,1362,6921,0
0,206,88,38,0,1,0,0,0,1,4,4,7,2,2,3,9182,1936,2074,6531,0
0,199,60,30,0,1,1,1,1,4,1,7,7,2,2,2,33,3010,2258,2330,0
0,199,56,41,0,1,1,0,0,5,4,4,2,7,3,4,7481,4061,4233,8584,0
1,187,95,46,1,1,1,0,0,1,3,2,4,4,1,5,2521,6984,6981,6129,0
1,209,121,39,1,0,0,0,0,3,5,4,1,2,1,3,6200,4820,9726,3417,0
0,190,116,57,0,1,0,1,0,4,7,4,3,4,4,2,9712,9509,1196,2714,0
0,167,99,16,1,1,1,0,1,3,7,7,4,3,4,1,544,6026,8420,4581,0
0,186,122,47,0,1,0,0,1,4,4,3,1,5,2,1,8218,2411,8124,9941,0
0,150,69,48,0,1,0,1,0,3,4,6,5,3,3,5,3489,1289,6259,7728,0
1,140,53,45,0,1,0,0,1,3,1,3,6,7,2,3,3908,8731,2202,9517,0
0,179,61,34,0,0,0,1,0,4,2,6,5,7,5,1,872,1917,9196,4313,0
0,171,104,16,1,1,0,1,0,5,4,5,7,6,4,3,623,7910,6793,8195,0
0,165,109,38,0,1,0,0,0,4,1,2,5,6,6,4,9561,6604,4400,9797,0
1,147,63,30,1,1,1,0,0,1,6,1,6,2,5,5,8778,944,4344,5424,0
1,142,85,15,1,0,0,1,1,4,1,6,5,1,6,3,1563,9229,3469,3137,0
1,200,52,42,1,0,0,1,0,5,4,3,4,2,3,4,348,4367,8769,4966,0
0,190,57,18,0,1,0,1,0,5,3,7,2,5,6,1,3279,1904,6820,6358,0
0,174,67,11,0,1,0,1,1,4,2,7,7,1,1,3,4854,7976,7729,1073,0
0,204,115,52,1,0,0,1,1,4,4,1,4,6,4,2,1480,2566,4217,6705,0
1,146,128,18,0,0,1,1,1,1,3,7,5,6,2,5,8494,3395,4332,4724,0
1,185,82,20,0,1,0,0,1,5,7,3,6,2,1,1,5220,3655,6236,166,0
1,162,81,25,0,0,0,0,0,5,3,7,1,1,2,5,3700,4088,1365,1065,0
1,171,56,42,0,0,0,1,0,5,1,4,3,4,3,5,3868,4445,2720,8435,0
0,181,71,43,0,1,1,1,0,3,3,7,6,5,5,4,5877,2225,6396,7419,0
1,208,117,28,1,1,0,0,0,1,7,4,2,4,3,4,9874,4396,3242,6750,0
1,188,71,32,0,1,1,0,1,4,2,1,5,7,4,1,641,475,4151,2561,1
0,167,80,20,0,0,0,1,0,5,6,2,6,2,1,3,6077,1105,5110,8047,0
0,153,82,13,1,0,0,1,0,2,6,7,5,1,3,4,994,634,777,1325,0
0,154,124,15,1,1,0,1,0,3,7,4,4,4,1,2,9314,5505,6472,1404,0
0,172,57,42,1,0,0,0,1,4,7,5,7,7,2,3,7542,7112,7795,8925,0
0,150,84,40,1,1,0,1,1,4,7,6,1,7,4,4,2393,8187,5898,1638,0
1,183,84,23,0,1,1,0,1,5,3,6,6,5,1,4,7800,1028,8211,7401,0
1,155,97,31,1,1,1,0,0,5,2,7,6,6,5,5,667,1849,3511,9044,0
0,193,90,46,1,1,0,0,0,5,5,1,2,4,5,5,7319,574,6235,2213,0
0,189,97,43,1,0,0,1,0,4,1,2,3,4,5,4,8087,7592,2920,6387,0
0,166,129,15,1,0,1,0,0,2,3,5,4,5,4,2,318,5980,9805,3184,0
0,187,67,54,1,0,1,1,1,5,4,5,5,7,3,5,5933,6808,5532,6628,0
1,171,100,58,0,1,1,0,1,3,4,4,2,3,5,2,9902,4200,1436,2899,0
1,190,73,37,1,1,1,0,1,4,3,3,2,4,4,2,6543,2832,8667,4879,1
0,178,48,46,0,0,0,1,0,5,3,2,7,1,5,1,7285,9843,5212,3279,0
1,207,122,20,0,0,0,1,0,5,5,4,2,7,1,3,220,6083,6815,9869,0
1,163,95,45,0,1,1,1,1,5,4,1,5,4,1,3,6268,4833,8060,4102,0
1,198,106,38,0,0,1,0,0,4,3,3,6,1,1,1,2670,8852,3667,2484,0
1,171,70,32,1,1,0,0,0,1,3,4,1,3,4,3,2067,8184,6511,820,1
0,197,112,56,0,1,1,0,0,3,7,3,3,4,2,3,4034,7118,7630,3188,0
1,208,127,20,1,0,0,0,1,4,5,4,6,6,2,2,3571,256,9274,1051,0
1,196,53,47,0,0,0,0,0,2,3,5,4,1,5,3,1253,5817,9355,7714,0
1,162,42,13,1,1,0,0,0,3,2,1,4,6,1,3,7403,402,7698,423,0
1,163,123,26,1,1,0,0,0,2,1,6,6,6,5,3,4153,417,347,1490,0
1,179,71,48,1,0,0,1,0,3,7,6,3,3,5,3,8293,4706,4975,7257,0
1,188,68,43,1,1,0,0,0,3,4,1,5,1,1,1,7395,7312,353,5074,0
0,204,76,13,1,0,0,1,1,3,1,1,5,7,1,5,1408,4433,1765,3197,0
0,183,42,41,0,1,1,1,0,1,3,2,2,3,4,2,814,582,5244,477,0
1,167,69,37,0,0,0,1,0,3,4,1,2,5,5,2,2161,1511,2890,4207,0
1,143,106,14,0,0,1,0,1,5,5,6,4,2,2,3,2527,3728,3929,3476,0
1,146,103,58,1,1,0,1,0,2,4,2,3,7,6,3,8052,4517,962,8663,0
1,168,85,16,0,1,1,0,0,1,2,7,6,7,2,3,7320,3469,5516,4351,0
0,164,108,33,1,0,1,1,1,4,1,2,4,7,4,4,5423,9366,7560,1446,0
1,153,87,54,1,0,0,0,1,1,2,1,4,5,6,1,7996,4996,37,8841,0
0,173,63,23,1,0,0,0,1,5,7,7,5,2,2,5,684,6559,514,3939,0
1,183,93,38,1,0,1,1,0,5,7,4,2,2,5,2,3781,8663,7730,388,0
0,141,114,14,1,1,1,0,1,4,6,4,5,5,3,1,1899,2073,572,6604,0
0,191,73,34,0,1,0,1,1,1,7,5,1,6,5,2,5486,8817,7578,7783,0
1,190,126,48,1,1,1,1,0,2,3,7,3,4,4,2,8181,7000,6379,4346,1
0,149,92,43,0,0,1,1,1,1,1,5,2,7,2,2,6776,7419,8024,4788,0
0,174,83,42,0,1,1,1,0,1,6,3,3,5,4,1,6571,3605,7297,7064,0
0,189,109,38,1,0,1,0,0,1,2,1,6,2,1,2,8246,7387,2813,3197,0
0,149,91,36,0,0,1,1,1,1,2,5,6,4,3,5,2184,7737,1327,3640,0
0,187,103,55,0,0,1,1,1,1,6,2,1,7,2,5,321,4800,2625,7588,0
1,156,79,29,0,1,1,1,0,1,6,4,5,4,6,1,9950,8094,7463,5854,0
0,149,127,52,1,0,0,1,1,4,1,7,1,1,3,2,7917,1898,5101,1267,0
0,208,89,19,0,1,0,0,0,5,4,3,7,4,3,4,6810,3903,7683,6133,0
1,149,104,51,1,1,1,1,1,5,4,1,2,2,4,3,8389,5955,1679,2008,1
1,196,71,16,0,1,0,0,0,3,3,3,2,2,2,3,6627,624,5702,5882,0
1,181,116,19,1,0,0,0,1,3,2,7,5,2,1,1,6657,8553,9770,7160,0
0,153,46,41,0,1,0,0,0,1,5,1,5,1,2,5,2457,9958,1616,8858,0
1,180,120,18,0,1,0,0,0,1,4,5,1,1,6,4,7400,5631,950,1597,0
0,165,87,30,0,1,0,0,0,2,4,4,2,6,1,3,1680,290,4832,4841,0
0,195,101,54,0,1,0,1,1,2,4,4,3,6,4,5,2067,7425,8814,1967,0
1,186,119,19,1,1,0,1,1,4,2,5,2,2,5,5,4911,1115,4928,3831,0
1,175,71,36,1,0,1,0,1,3,4,3,2,7,1,4,4273,7526,4358,7728,0
1,178,112,41,0,1,0,1,1,4,4,1,7,6,3,3,1207,6776,6207,6672,0
0,141,123,47,1,0,0,1,1,2,4,6,1,1,5,5,7617,6098,9483,6463,0
1,185,65,20,0,0,0,0,0,4,3,6,7,6,2,3,7822,772,5311,3691,0
1,175,123,52,1,0,0,0,0,1,5,3,1,4,1,1,3264,4538,7230,3213,0
1,149,73,16,0,1,1,1,0,1,5,3,5,3,3,1,1976,4979,7778,150,0
1,144,122,52,0,1,0,0,0,1,5,4,4,3,5,4,2435,3848,9013,9939,0
1,184,101,33,0,0,0,0,0,4,5,2,4,5,6,2,4624,6938,3382,7561,0
0,199,56,55,1,1,0,0,0,4,2,1,1,7,5,5,3995,9885,9560,5860,0
0,159,61,28,1,1,0,1,1,3,1,7,5,2,1,2,9502,387,2179,1582,0
0,149,126,47,1,0,0,0,0,1,6,6,1,4,3,3,5137,2409,3597,1563,0
0,153,126,59,1,0,1,1,0,3,2,6,1,3,3,2,2698,22,3229,5070,0
0,159,125,17,1,1,1,0,1,4,4,5,6,5,4,4,1218,6415,521,8318,0
0,201,50,51,0,0,1,0,1,5,7,5,1,3,4,5,2063,9558,4011,2672,0
0,173,95,36,1,1,0,1,1,2,4,6,2,7,3,2,6745,7328,7316,7839,0
1,159,44,52,1,1,1,0,0,4,7,4,7,2,5,2,962,6607,5326,7534,0
1,204,115,10,1,0,0,0,1,3,2,6,2,3,5,1,4568,7823,6818,6287,0
1,155,46,51,0,0,0,0,1,4,2,2,4,5,4,1,9228,7691,9290,255,1
0,176,83,18,1,1,1,0,0,3,5,3,2,3,2,4,7373,6501,1963,9607,0
1,200,115,57,1,0,1,0,0,1,7,5,1,5,3,3,2689,9248,568,6063,0
1,197,70,17,1,0,1,0,1,1,2,4,7,4,5,1,3497,9364,478,5504,0
1,153,57,32,0,1,1,0,1,3,7,3,4,3,2,5,8703,9256,3126,3211,0
1,196,45,24,0,1,1,1,0,5,6,5,5,1,5,4,8071,8474,1789,8682,0
0,168,63,26,0,1,1,0,0,3,3,1,2,4,5,2,2824,7653,8022,3590,0
0,189,53,50,1,1,0,0,0,3,2,5,1,6,1,1,2944,656,7965,9167,0
0,157,46,40,1,1,0,1,1,2,7,1,1,3,5,3,1740,1690,107,2158,0
1,167,54,20,0,1,0,0,0,2,1,6,1,1,2,4,759,3874,7286,1336,0
0,183,68,55,1,0,0,0,1,5,6,6,3,1,4,3,8655,8989,2265,5798,0
0,146,82,52,1,0,1,1,0,4,2,5,7,2,4,3,3534,4406,7966,5809,0
0,143,51,36,0,1,0,0,1,2,3,6,3,1,3,4,6209,1983,2321,3285,0
0,174,71,52,0,1,1,0,1,5,2,4,3,4,5,3,163,8556,8575,3852,0
0,175,97,17,1,1,1,0,0,3,6,2,2,5,2,2,8838,5835,9964,7944,0
0,202,73,36,0,0,1,1,0,4,3,3,7,1,4,5,8577,2482,5760,1482,0
1,164,47,11,0,1,0,0,1,5,6,5,4,6,2,5,4931,7325,8098,6146,0
1,190,110,15,1,1,0,0,0,5,5,5,7,5,1,5,3233,7557,8257,9669,0
1,150,54,57,1,1,1,1,1,5,5,2,4,4,2,2,2164,6006,5775,480,0
1,187,94,15,0,1,0,1,1,4,7,5,6,2,4,3,6079,2966,5161,7242,1
1,159,112,28,0,0,1,0,1,4,1,4,4,2,1,4,1498,7379,852,8988,0
1,150,57,20,0,1,0,0,0,2,2,5,7,6,2,4,3034,928,9079,9119,0
0,161,92,46,0,0,0,1,1,1,2,5,5,1,3,3,9962,5778,9571,4111,0
1,196,103,30,0,0,0,1,1,2,2,3,7,1,2,1,5794,9978,8153,2400,0
1,177,106,33,1,0,1,0,0,3,7,5,2,4,1,3,4790,1003,3537,8640,0
0,150,105,11,0,1,0,0,1,4,4,3,3,1,4,5,1996,277,3511,5260,0
1,153,81,52,1,0,0,1,1,1,7,4,3,5,5,4,6266,156,9198,7929,0
0,149,42,10,0,0,1,0,0,5,7,2,5,5,6,5,4883,408,3223,6143,0
1,163,68,13,0,1,1,0,0,4,5,1,3,7,5,5,1127,5357,9144,210,0
0,186,70,33,1,1,1,0,1,2,3,7,7,6,3,2,3486,1812,5802,3000,0
1,140,54,56,1,0,1,0,0,5,1,2,5,7,2,1,1327,4413,5107,970,0
0,205,124,21,1,0,0,1,0,4,1,6,6,1,5,3,3745,7557,6818,8302,0
0,203,80,50,0,1,0,0,1,4,2,5,6,1,1,5,7094,2398,8232,7056,0
0,153,57,59,1,1,0,0,1,1,4,7,4,4,6,1,6311,2586,2035,1089,0
0,187,72,29,0,1,1,1,1,2,3,6,3,2,5,1,2834,2374,7510,3198,0
1,180,60,41,0,0,1,0,1,1,4,4,6,2,2,4,4572,8778,3643,6294,0
0,145,66,27,0,1,1,1,0,4,2,1,5,4,6,3,7661,2947,9643,4640,0
0,208,49,40,1,1,0,1,1,4,2,7,3,4,5,1,3987,4065,9491,1746,0
0,175,129,56,0,0,0,1,1,1,1,4,6,1,6,5,720,262,462,5083,0
0,145,68,11,0,1,0,0,1,5,5,4,5,4,1,4,2257,1517,591,8310,0
1,150,86,27,1,1,0,0,0,3,7,4,4,1,5,5,6562,4977,5278,2296,0
0,146,58,30,0,0,0,1,1,3,2,4,6,6,6,5,6940,9226,7656,7726,0
0,201,108,50,1,0,0,0,0,1,4,5,6,2,2,4,7147,2834,941,9305,0
0,185,69,40,0,0,1,1,1,5,6,4,1,3,1,2,6341,6390,2706,8756,0
1,144,66,22,0,1,0,1,1,1,6,2,4,3,5,5,8068,3650,4404,6483,0
0,150,93,15,1,0,0,0,0,5,5,3,6,3,2,5,2096,2303,1048,3601,0
0,142,87,43,0,1,0,0,0,5,2,5,6,5,6,2,2946,1037,1757,5693,0
0,199,66,43,1,0,0,0,1,1,2,1,3,6,4,1,6041,8236,8895,3800,0
1,144,91,15,0,1,1,1,0,2,2,2,3,7,6,4,9940,3265,7035,6357,0
0,174,105,59,1,1,1,0,0,1,4,4,1,7,1,5,5007,232,4938,43,0
1,180,69,55,1,1,0,0,1,5,7,3,3,4,6,4,6336,8892,2380,6028,0
1,170,116,49,1,1,1,1,1,4,5,3,7,5,1,3,1182,4126,9333,1859,0
1,170,95,54,1,0,1,1,1,4,1,3,3,4,1,1,9375,2320,9976,5336,0
0,149,82,50,1,1,1,0,1,1,4,1,7,1,3,1,8787,2938,6506,5182,0
0,207,97,17,1,0,1,0,0,2,7,7,1,1,6,1,2219,5789,9268,4270,0
1,153,51,12,0,1,1,0,0,1,6,7,6,1,6,1,6523,3081,6835,2925,0
1,162,63,21,1,0,1,0,0,4,2,2,3,2,3,1,102,2380,4575,6672,0
1,195,76,55,0,1,0,1,0,2,6,1,1,2,2,2,9985,9599,210,4547,0
0,180,120,54,1,0,0,1,0,1,2,2,4,7,1,1,9066,631,2342,4187,0
0,202,118,43,1,1,1,0,0,4,4,4,7,2,4,3,6028,2996,6713,9535,0
1,145,85,28,0,1,0,0,1,3,7,2,6,7,1,4,9404,6799,5833,1376,0
0,178,46,22,1,1,1,0,1,5,1,6,3,5,3,4,5059,4208,9176,666,0
0,202,59,41,1,0,0,0,0,2,4,4,1,1,1,4,1430,4946,6094,7456,0
1,158,106,55,1,1,0,1,1,1,7,2,4,5,1,2,809,9583,4874,304,0
1,160,58,14,0,0,0,1,1,4,7,7,3,5,4,4,6651,2237,934,9785,1
0,176,107,55,0,1,0,1,1,3,7,5,2,6,3,2,8553,8317,9338,8707,0
1,165,129,43,0,1,0,0,1,5,1,4,2,4,2,5,5159,653,6308,7671,0
1,187,64,38,0,0,1,1,0,4,4,1,2,3,1,4,4929,3192,2701,5488,0
1,172,41,27,1,0,1,1,1,4,7,6,6,2,2,4,7306,9218,1020,1984,0
0,156,52,32,1,1,0,0,0,5,4,6,6,7,2,2,6735,718,8916,9528,0
1,176,54,42,0,0,1,1,1,1,4,1,3,1,3,3,8184,7762,817,2445,0
1,159,62,56,0,0,0,1,0,3,4,1,1,5,4,1,8977,6213,7669,5349,1
1,194,85,28,1,1,1,1,1,1,7,7,7,2,1,5,7493,1922,2250,491,0
1,140,113,14,1,1,1,0,1,2,2,4,7,7,1,1,9880,2903,1588,4955,0
0,177,70,47,0,0,0,0,0,3,4,3,1,3,1,3,6441,789,7558,3370,0
1,199,112,14,1,1,0,1,0,1,4,4,4,7,6,4,2604,4048,7799,3871,0
1,175,114,18,1,1,0,1,0,3,1,2,7,4,1,5,1628,9711,1617,5675,0
0,178,104,22,1,1,1,0,0,1,5,1,5,4,2,4,7830,1545,2281,1125,0
0,206,113,11,0,1,0,1,1,2,1,4,2,1,5,4,2725,235,7479,7506,0
0,156,45,47,0,0,0,1,1,5,3,7,4,6,1,2,6011,9983,6500,9698,0
1,154,127,45,1,0,1,1,0,5,5,4,3,3,6,4,3412,4096,11,7956,0
1,165,44,54,1,0,1,0,0,3,5,2,3,1,3,1,7075,7611,7574,5821,0
0,202,70,51,0,0,1,0,0,3,3,7,6,7,2,1,3006,4683,6861,9621,0
1,173,78,21,0,1,0,0,0,3,4,4,6,6,4,4,5205,1128,6590,5590,1
0,208,93,50,1,0,0,0,1,2,3,3,5,4,3,1,5848,7157,8943,9891,0
0,162,127,18,1,1,0,0,0,2,5,7,4,4,6,4,5254,2403,3734,5749,0
1,191,52,26,0,1,0,0,0,1,2,6,5,3,4,3,1948,913,8220,7593,1
0,201,61,32,0,1,0,0,1,1,1,4,1,4,2,4,9493,5823,2284,8541,0
1,153,109,25,0,0,1,1,1,4,5,4,7,6,6,2,6352,959,3657,7051,0
0,162,123,43,1,0,1,1,1,5,2,3,4,2,2,3,2154,2213,8859,2797,0
0,152,43,44,0,0,1,0,1,4,4,3,2,2,2,1,1388,631,5600,7176,0
